,val_acc,val_loss,best_val_acc,learning_rate,loss,step,Unnamed: 6,i,filetype,seed,dataset,method,replicate,split,test_acc,test_loss,test_step,val_f1,val_acc_and_f1,Unnamed: 8,test_f1,test_acc_and_f1,val_pearson,val_spearmanr,val_corr,best_val_spearmanr,test_pearson,test_spearmanr,test_corr,val_mcc,best_val_mcc,test_mcc
192,0.57971,0.595803,0.57971,0.0,0.484627,3.0,,0,raw_log,1,RTE,reinit_debiased,1,10,,,,,,,,,,,,,,,,,,
193,,,,,,,,0,test_best_log,1,RTE,reinit_debiased,1,10,0.5252,0.6095,3.0,,,,,,,,,,,,,,,
194,,,,,,,,0,test_last_log,1,RTE,reinit_debiased,1,10,0.5252,0.6095,3.0,,,,,,,,,,,,,,,
195,0.684729,0.948699,0.684729,0.0,0.649687,3.0,,0,raw_log,3,MRPC,reinit_debiased,1,10,,,,0.812865,0.748797,,,,,,,,,,,,,
196,,,,,,,,0,test_best_log,3,MRPC,reinit_debiased,1,10,0.6829,0.933,3.0,,,,0.8116,0.7473,,,,,,,,,,
197,,,,,,,,0,test_last_log,3,MRPC,reinit_debiased,1,10,0.6829,0.933,3.0,,,,0.8116,0.7473,,,,,,,,,,
198,0.684729,0.966167,0.684729,0.0,0.651214,3.0,,0,raw_log,0,MRPC,reinit_debiased,1,10,,,,0.812865,0.748797,,,,,,,,,,,,,
199,,,,,,,,0,test_best_log,0,MRPC,reinit_debiased,1,10,0.6829,0.9053,3.0,,,,0.8116,0.7473,,,,,,,,,,
200,,,,,,,,0,test_last_log,0,MRPC,reinit_debiased,1,10,0.6829,0.9053,3.0,,,,0.8116,0.7473,,,,,,,,,,
201,0.684729,0.938272,0.684729,0.0,0.81192,3.0,,0,raw_log,2,MRPC,reinit_debiased,1,10,,,,0.812865,0.748797,,,,,,,,,,,,,
202,,,,,,,,0,test_best_log,2,MRPC,reinit_debiased,1,10,0.6829,0.9051,3.0,,,,0.8116,0.7473,,,,,,,,,,
203,,,,,,,,0,test_last_log,2,MRPC,reinit_debiased,1,10,0.6829,0.9051,3.0,,,,0.8116,0.7473,,,,,,,,,,
204,0.684729,0.976273,0.684729,0.0,0.636805,3.0,,0,raw_log,4,MRPC,reinit_debiased,1,10,,,,0.812865,0.748797,,,,,,,,,,,,,
205,,,,,,,,0,test_best_log,4,MRPC,reinit_debiased,1,10,0.6829,0.9179,3.0,,,,0.8116,0.7473,,,,,,,,,,
206,,,,,,,,0,test_last_log,4,MRPC,reinit_debiased,1,10,0.6829,0.9179,3.0,,,,0.8116,0.7473,,,,,,,,,,
207,0.684729,1.133627,0.684729,0.0,0.711497,3.0,,0,raw_log,1,MRPC,reinit_debiased,1,10,,,,0.812865,0.748797,,,,,,,,,,,,,
208,,,,,,,,0,test_best_log,1,MRPC,reinit_debiased,1,10,0.6829,1.0874,3.0,,,,0.8116,0.7473,,,,,,,,,,
209,,,,,,,,0,test_last_log,1,MRPC,reinit_debiased,1,10,0.6829,1.0874,3.0,,,,0.8116,0.7473,,,,,,,,,,
210,,10.349553,,0.0,13.968715,3.0,,0,raw_log,3,STS-B,reinit_debiased,1,10,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
211,,,,,,,,0,test_best_log,3,STS-B,reinit_debiased,1,10,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
212,,,,,,,,0,test_last_log,3,STS-B,reinit_debiased,1,10,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
213,,5.695974,,0.0,8.653315,3.0,,0,raw_log,0,STS-B,reinit_debiased,1,10,,,,,,,,,0.254296,0.222423,0.23836,0.222423,,,,,,
214,,,,,,,,0,test_best_log,0,STS-B,reinit_debiased,1,10,,5.9891,3.0,,,,,,,,,,0.2696,0.2407,0.2551,,,
215,,,,,,,,0,test_last_log,0,STS-B,reinit_debiased,1,10,,5.9891,3.0,,,,,,,,,,0.2696,0.2407,0.2551,,,
216,,6.512106,,0.0,9.23018,3.0,,0,raw_log,2,STS-B,reinit_debiased,1,10,,,,,,,,,0.096227,0.100561,0.098394,0.100561,,,,,,
217,,,,,,,,0,test_best_log,2,STS-B,reinit_debiased,1,10,,6.6229,3.0,,,,,,,,,,0.1024,0.1222,0.1123,,,
218,,,,,,,,0,test_last_log,2,STS-B,reinit_debiased,1,10,,6.6229,3.0,,,,,,,,,,0.1024,0.1222,0.1123,,,
219,,7.313731,,0.0,10.666654,3.0,,0,raw_log,4,STS-B,reinit_debiased,1,10,,,,,,,,,-0.050285,-0.04758,-0.048932,-0.04758,,,,,,
220,,,,,,,,0,test_best_log,4,STS-B,reinit_debiased,1,10,,7.782,3.0,,,,,,,,,,-0.1254,-0.1118,-0.1186,,,
221,,,,,,,,0,test_last_log,4,STS-B,reinit_debiased,1,10,,7.782,3.0,,,,,,,,,,-0.1254,-0.1118,-0.1186,,,
222,,5.827065,,0.0,8.982137,3.0,,0,raw_log,1,STS-B,reinit_debiased,1,10,,,,,,,,,-0.157661,-0.158401,-0.158031,-0.158401,,,,,,
223,,,,,,,,0,test_best_log,1,STS-B,reinit_debiased,1,10,,6.0497,3.0,,,,,,,,,,-0.2157,-0.2394,-0.2275,,,
224,,,,,,,,0,test_last_log,1,STS-B,reinit_debiased,1,10,,6.0497,3.0,,,,,,,,,,-0.2157,-0.2394,-0.2275,,,
225,,0.96765,,0.0,0.529366,3.0,,0,raw_log,3,CoLA,reinit_debiased,1,10,,,,,,,,,,,,,,,,0.0,0.0,
226,,,,,,,,0,test_best_log,3,CoLA,reinit_debiased,1,10,,0.9584,3.0,,,,,,,,,,,,,,,0.0
227,,,,,,,,0,test_last_log,3,CoLA,reinit_debiased,1,10,,0.9584,3.0,,,,,,,,,,,,,,,0.0
228,,0.95303,,0.0,0.615117,3.0,,0,raw_log,0,CoLA,reinit_debiased,1,10,,,,,,,,,,,,,,,,0.0,0.0,
229,,,,,,,,0,test_best_log,0,CoLA,reinit_debiased,1,10,,0.9378,3.0,,,,,,,,,,,,,,,0.0
230,,,,,,,,0,test_last_log,0,CoLA,reinit_debiased,1,10,,0.9378,3.0,,,,,,,,,,,,,,,0.0
231,,0.964015,,0.0,0.624606,3.0,,0,raw_log,2,CoLA,reinit_debiased,1,10,,,,,,,,,,,,,,,,0.0,0.0,
232,,,,,,,,0,test_best_log,2,CoLA,reinit_debiased,1,10,,0.9563,3.0,,,,,,,,,,,,,,,0.0
233,,,,,,,,0,test_last_log,2,CoLA,reinit_debiased,1,10,,0.9563,3.0,,,,,,,,,,,,,,,0.0
234,,0.941599,,0.0,0.592499,3.0,,0,raw_log,4,CoLA,reinit_debiased,1,10,,,,,,,,,,,,,,,,0.0,0.0,
235,,,,,,,,0,test_best_log,4,CoLA,reinit_debiased,1,10,,0.9414,3.0,,,,,,,,,,,,,,,0.0
236,,,,,,,,0,test_last_log,4,CoLA,reinit_debiased,1,10,,0.9414,3.0,,,,,,,,,,,,,,,0.0
237,,1.010125,,0.0,0.498828,3.0,,0,raw_log,1,CoLA,reinit_debiased,1,10,,,,,,,,,,,,,,,,0.0,0.0,
238,,,,,,,,0,test_best_log,1,CoLA,reinit_debiased,1,10,,1.0025,3.0,,,,,,,,,,,,,,,0.0
239,,,,,,,,0,test_last_log,1,CoLA,reinit_debiased,1,10,,1.0025,3.0,,,,,,,,,,,,,,,0.0
240,0.565217,0.617905,0.565217,0.0,0.520918,3.0,,0,raw_log,3,RTE,reinit_debiased,2,10,,,,,,,,,,,,,,,,,,
241,,,,,,,,0,test_best_log,3,RTE,reinit_debiased,2,10,0.6259,0.5876,3.0,,,,,,,,,,,,,,,
242,,,,,,,,0,test_last_log,3,RTE,reinit_debiased,2,10,0.6259,0.5876,3.0,,,,,,,,,,,,,,,
243,0.557971,0.69515,0.557971,0.0,0.602374,3.0,,0,raw_log,0,RTE,reinit_debiased,2,10,,,,,,,,,,,,,,,,,,
244,,,,,,,,0,test_best_log,0,RTE,reinit_debiased,2,10,0.5971,0.6601,3.0,,,,,,,,,,,,,,,
245,,,,,,,,0,test_last_log,0,RTE,reinit_debiased,2,10,0.5971,0.6601,3.0,,,,,,,,,,,,,,,
246,0.456522,0.824945,0.456522,0.0,0.648441,3.0,,0,raw_log,2,RTE,reinit_debiased,2,10,,,,,,,,,,,,,,,,,,
247,,,,,,,,0,test_best_log,2,RTE,reinit_debiased,2,10,0.4892,0.808,3.0,,,,,,,,,,,,,,,
248,,,,,,,,0,test_last_log,2,RTE,reinit_debiased,2,10,0.4892,0.808,3.0,,,,,,,,,,,,,,,
249,0.572464,0.637551,0.572464,0.0,0.459111,3.0,,0,raw_log,4,RTE,reinit_debiased,2,10,,,,,,,,,,,,,,,,,,
250,,,,,,,,0,test_best_log,4,RTE,reinit_debiased,2,10,0.5827,0.5984,3.0,,,,,,,,,,,,,,,
251,,,,,,,,0,test_last_log,4,RTE,reinit_debiased,2,10,0.5827,0.5984,3.0,,,,,,,,,,,,,,,
252,0.565217,0.626829,0.565217,0.0,0.526612,3.0,,0,raw_log,1,RTE,reinit_debiased,2,10,,,,,,,,,,,,,,,,,,
253,,,,,,,,0,test_best_log,1,RTE,reinit_debiased,2,10,0.5827,0.6115,3.0,,,,,,,,,,,,,,,
254,,,,,,,,0,test_last_log,1,RTE,reinit_debiased,2,10,0.5827,0.6115,3.0,,,,,,,,,,,,,,,
255,0.694581,0.70319,0.694581,0.0,0.595464,3.0,,0,raw_log,3,MRPC,reinit_debiased,2,10,,,,0.815476,0.755029,,,,,,,,,,,,,
256,,,,,,,,0,test_best_log,3,MRPC,reinit_debiased,2,10,0.6829,0.7465,3.0,,,,0.8105,0.7467,,,,,,,,,,
257,,,,,,,,0,test_last_log,3,MRPC,reinit_debiased,2,10,0.6829,0.7465,3.0,,,,0.8105,0.7467,,,,,,,,,,
258,0.684729,0.789662,0.684729,0.0,0.661493,3.0,,0,raw_log,0,MRPC,reinit_debiased,2,10,,,,0.812865,0.748797,,,,,,,,,,,,,
259,,,,,,,,0,test_best_log,0,MRPC,reinit_debiased,2,10,0.6829,0.7909,3.0,,,,0.8116,0.7473,,,,,,,,,,
260,,,,,,,,0,test_last_log,0,MRPC,reinit_debiased,2,10,0.6829,0.7909,3.0,,,,0.8116,0.7473,,,,,,,,,,
261,0.684729,0.839076,0.684729,0.0,0.749486,3.0,,0,raw_log,2,MRPC,reinit_debiased,2,10,,,,0.812865,0.748797,,,,,,,,,,,,,
262,,,,,,,,0,test_best_log,2,MRPC,reinit_debiased,2,10,0.6829,0.8544,3.0,,,,0.8116,0.7473,,,,,,,,,,
263,,,,,,,,0,test_last_log,2,MRPC,reinit_debiased,2,10,0.6829,0.8544,3.0,,,,0.8116,0.7473,,,,,,,,,,
264,0.684729,0.755761,0.684729,0.0,0.626398,3.0,,0,raw_log,4,MRPC,reinit_debiased,2,10,,,,0.812865,0.748797,,,,,,,,,,,,,
265,,,,,,,,0,test_best_log,4,MRPC,reinit_debiased,2,10,0.6829,0.7687,3.0,,,,0.8116,0.7473,,,,,,,,,,
266,,,,,,,,0,test_last_log,4,MRPC,reinit_debiased,2,10,0.6829,0.7687,3.0,,,,0.8116,0.7473,,,,,,,,,,
267,0.684729,0.823416,0.684729,0.0,0.69437,3.0,,0,raw_log,1,MRPC,reinit_debiased,2,10,,,,0.812865,0.748797,,,,,,,,,,,,,
268,,,,,,,,0,test_best_log,1,MRPC,reinit_debiased,2,10,0.6829,0.8556,3.0,,,,0.8116,0.7473,,,,,,,,,,
269,,,,,,,,0,test_last_log,1,MRPC,reinit_debiased,2,10,0.6829,0.8556,3.0,,,,0.8116,0.7473,,,,,,,,,,
270,,10.349553,,0.0,9.586833,3.0,,0,raw_log,3,STS-B,reinit_debiased,2,10,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
271,,,,,,,,0,test_best_log,3,STS-B,reinit_debiased,2,10,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
272,,,,,,,,0,test_last_log,3,STS-B,reinit_debiased,2,10,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
273,,5.695974,,0.0,5.906019,3.0,,0,raw_log,0,STS-B,reinit_debiased,2,10,,,,,,,,,0.254296,0.222423,0.23836,0.222423,,,,,,
274,,,,,,,,0,test_best_log,0,STS-B,reinit_debiased,2,10,,5.9891,3.0,,,,,,,,,,0.2696,0.2407,0.2551,,,
275,,,,,,,,0,test_last_log,0,STS-B,reinit_debiased,2,10,,5.9891,3.0,,,,,,,,,,0.2696,0.2407,0.2551,,,
276,,6.512106,,0.0,5.746357,3.0,,0,raw_log,2,STS-B,reinit_debiased,2,10,,,,,,,,,0.096227,0.100561,0.098394,0.100561,,,,,,
277,,,,,,,,0,test_best_log,2,STS-B,reinit_debiased,2,10,,6.6229,3.0,,,,,,,,,,0.1024,0.1222,0.1123,,,
278,,,,,,,,0,test_last_log,2,STS-B,reinit_debiased,2,10,,6.6229,3.0,,,,,,,,,,0.1024,0.1222,0.1123,,,
279,,7.313731,,0.0,6.907085,3.0,,0,raw_log,4,STS-B,reinit_debiased,2,10,,,,,,,,,-0.050285,-0.04758,-0.048932,-0.04758,,,,,,
280,,,,,,,,0,test_best_log,4,STS-B,reinit_debiased,2,10,,7.782,3.0,,,,,,,,,,-0.1254,-0.1118,-0.1186,,,
281,,,,,,,,0,test_last_log,4,STS-B,reinit_debiased,2,10,,7.782,3.0,,,,,,,,,,-0.1254,-0.1118,-0.1186,,,
282,,3.597641,,0.0,5.976095,3.0,,0,raw_log,1,STS-B,reinit_debiased,2,10,,,,,,,,,0.132307,0.069399,0.100853,0.069399,,,,,,
283,,,,,,,,0,test_best_log,1,STS-B,reinit_debiased,2,10,,3.8015,3.0,,,,,,,,,,0.0187,-0.0642,-0.0227,,,
284,,,,,,,,0,test_last_log,1,STS-B,reinit_debiased,2,10,,3.8015,3.0,,,,,,,,,,0.0187,-0.0642,-0.0227,,,
285,,0.689674,,0.0,0.483436,3.0,,0,raw_log,3,CoLA,reinit_debiased,2,10,,,,,,,,,,,,,,,,0.046958,0.046958,
286,,,,,,,,0,test_best_log,3,CoLA,reinit_debiased,2,10,,0.6982,3.0,,,,,,,,,,,,,,,0.07
287,,,,,,,,0,test_last_log,3,CoLA,reinit_debiased,2,10,,0.6982,3.0,,,,,,,,,,,,,,,0.07
288,,0.638748,,0.0,0.566588,3.0,,0,raw_log,0,CoLA,reinit_debiased,2,10,,,,,,,,,,,,,,,,0.113643,0.113643,
289,,,,,,,,0,test_best_log,0,CoLA,reinit_debiased,2,10,,0.632,3.0,,,,,,,,,,,,,,,0.1674
290,,,,,,,,0,test_last_log,0,CoLA,reinit_debiased,2,10,,0.632,3.0,,,,,,,,,,,,,,,0.1674
291,,0.660369,,0.0,0.627443,3.0,,0,raw_log,2,CoLA,reinit_debiased,2,10,,,,,,,,,,,,,,,,-0.005886,-0.005886,
292,,,,,,,,0,test_best_log,2,CoLA,reinit_debiased,2,10,,0.6788,3.0,,,,,,,,,,,,,,,0.0257
293,,,,,,,,0,test_last_log,2,CoLA,reinit_debiased,2,10,,0.6788,3.0,,,,,,,,,,,,,,,0.0257
294,,0.679746,,0.0,0.519505,3.0,,0,raw_log,4,CoLA,reinit_debiased,2,10,,,,,,,,,,,,,,,,0.092483,0.092483,
295,,,,,,,,0,test_best_log,4,CoLA,reinit_debiased,2,10,,0.6934,3.0,,,,,,,,,,,,,,,0.0871
296,,,,,,,,0,test_last_log,4,CoLA,reinit_debiased,2,10,,0.6934,3.0,,,,,,,,,,,,,,,0.0871
297,,0.701269,,0.0,0.500142,3.0,,0,raw_log,1,CoLA,reinit_debiased,2,10,,,,,,,,,,,,,,,,0.009957,0.009957,
298,,,,,,,,0,test_best_log,1,CoLA,reinit_debiased,2,10,,0.7118,3.0,,,,,,,,,,,,,,,0.0544
299,,,,,,,,0,test_last_log,1,CoLA,reinit_debiased,2,10,,0.7118,3.0,,,,,,,,,,,,,,,0.0544
300,0.478261,0.675067,0.478261,2e-05,0.720889,1.0,,0,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
301,0.471014,0.902957,0.478261,1.8e-05,0.720724,2.0,,1,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
302,0.543478,0.718203,0.543478,1.6e-05,0.851003,3.0,,2,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
303,0.557971,0.624863,0.557971,1.5e-05,0.659549,4.0,,3,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
304,0.528986,0.615973,0.557971,1.3e-05,0.611199,5.0,,4,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
305,0.528986,0.611559,0.557971,1.1e-05,0.625403,6.0,,5,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
306,0.57971,0.614567,0.57971,9e-06,0.590512,7.0,,6,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
307,0.644928,0.619291,0.644928,7e-06,0.45311,8.0,,7,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
308,0.65942,0.621746,0.65942,5e-06,0.465425,9.0,,8,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
309,0.630435,0.632922,0.65942,4e-06,0.509976,10.0,,9,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
310,0.630435,0.640802,0.65942,2e-06,0.446498,11.0,,10,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
311,0.637681,0.639852,0.65942,0.0,0.561816,12.0,,11,raw_log,3,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
312,,,,,,,,0,test_best_log,3,RTE,reinit_debiased,0,100,0.5899,0.6824,12.0,,,,,,,,,,,,,,,
313,,,,,,,,0,test_last_log,3,RTE,reinit_debiased,0,100,0.5899,0.6824,12.0,,,,,,,,,,,,,,,
314,0.514493,0.675264,0.514493,2e-05,0.769463,1.0,,0,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
315,0.471014,1.135451,0.514493,1.8e-05,0.727418,2.0,,1,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
316,0.471014,1.038318,0.514493,1.6e-05,0.814235,3.0,,2,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
317,0.471014,1.020336,0.514493,1.5e-05,0.689446,4.0,,3,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
318,0.471014,0.83017,0.514493,1.3e-05,0.676645,5.0,,4,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
319,0.565217,0.668642,0.565217,1.1e-05,0.60972,6.0,,5,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
320,0.507246,0.624395,0.565217,9e-06,0.575864,7.0,,6,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
321,0.528986,0.640855,0.565217,7e-06,0.493738,8.0,,7,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
322,0.528986,0.653658,0.565217,5e-06,0.729173,9.0,,8,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
323,0.528986,0.650119,0.565217,4e-06,0.608728,10.0,,9,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
324,0.521739,0.641075,0.565217,2e-06,0.681154,11.0,,10,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
325,0.528986,0.635782,0.565217,0.0,0.65769,12.0,,11,raw_log,0,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
326,,,,,,,,0,test_best_log,0,RTE,reinit_debiased,0,100,0.5252,0.6688,12.0,,,,,,,,,,,,,,,
327,,,,,,,,0,test_last_log,0,RTE,reinit_debiased,0,100,0.5252,0.669,12.0,,,,,,,,,,,,,,,
328,0.528986,0.653815,0.528986,2e-05,0.807804,1.0,,0,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
329,0.471014,1.414699,0.528986,1.8e-05,0.811612,2.0,,1,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
330,0.471014,1.56771,0.528986,1.6e-05,1.107133,3.0,,2,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
331,0.471014,2.026737,0.528986,1.5e-05,0.098461,4.0,,3,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
332,0.471014,1.998232,0.528986,1.3e-05,1.66209,5.0,,4,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
333,0.471014,1.742009,0.528986,1.1e-05,1.176514,6.0,,5,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
334,0.471014,1.412063,0.528986,9e-06,1.005519,7.0,,6,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
335,0.471014,1.119272,0.528986,7e-06,1.324839,8.0,,7,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
336,0.478261,0.89421,0.528986,5e-06,0.729398,9.0,,8,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
337,0.5,0.752419,0.528986,4e-06,0.646104,10.0,,9,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
338,0.594203,0.680381,0.594203,2e-06,0.618458,11.0,,10,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
339,0.586957,0.660449,0.594203,0.0,0.462188,12.0,,11,raw_log,2,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
340,,,,,,,,0,test_best_log,2,RTE,reinit_debiased,0,100,0.5468,0.6939,12.0,,,,,,,,,,,,,,,
341,,,,,,,,0,test_last_log,2,RTE,reinit_debiased,0,100,0.5468,0.6939,12.0,,,,,,,,,,,,,,,
342,0.557971,0.675143,0.557971,2e-05,0.732846,1.0,,0,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
343,0.471014,1.081182,0.557971,1.8e-05,0.751928,2.0,,1,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
344,0.471014,0.925322,0.557971,1.6e-05,0.85504,3.0,,2,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
345,0.536232,0.73217,0.557971,1.5e-05,0.749215,4.0,,3,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
346,0.521739,0.623779,0.557971,1.3e-05,0.59906,5.0,,4,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
347,0.528986,0.618687,0.557971,1.1e-05,0.574359,6.0,,5,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
348,0.536232,0.616595,0.557971,9e-06,0.653044,7.0,,6,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
349,0.536232,0.616325,0.557971,7e-06,0.38258,8.0,,7,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
350,0.514493,0.615096,0.557971,5e-06,0.543699,9.0,,8,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
351,0.565217,0.620358,0.565217,4e-06,0.531164,10.0,,9,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
352,0.57971,0.625895,0.57971,2e-06,0.492617,11.0,,10,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
353,0.57971,0.631148,0.57971,0.0,0.485206,12.0,,11,raw_log,4,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
354,,,,,,,,0,test_best_log,4,RTE,reinit_debiased,0,100,0.5683,0.6563,12.0,,,,,,,,,,,,,,,
355,,,,,,,,0,test_last_log,4,RTE,reinit_debiased,0,100,0.5683,0.6563,12.0,,,,,,,,,,,,,,,
356,0.5,0.661123,0.5,2e-05,0.686851,1.0,,0,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
357,0.471014,1.62103,0.5,1.8e-05,0.739188,2.0,,1,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
358,0.471014,1.693601,0.5,1.6e-05,1.379775,3.0,,2,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
359,0.471014,1.357849,0.5,1.5e-05,2.666242,4.0,,3,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
360,0.471014,0.92423,0.5,1.3e-05,0.956112,5.0,,4,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
361,0.608696,0.666651,0.608696,1.1e-05,0.540175,6.0,,5,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
362,0.536232,0.606659,0.608696,9e-06,0.60702,7.0,,6,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
363,0.528986,0.640774,0.608696,7e-06,0.562446,8.0,,7,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
364,0.528986,0.656058,0.608696,5e-06,0.63048,9.0,,8,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
365,0.528986,0.650634,0.608696,4e-06,0.618161,10.0,,9,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
366,0.528986,0.637782,0.608696,2e-06,0.79009,11.0,,10,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
367,0.528986,0.629164,0.608696,0.0,0.907373,12.0,,11,raw_log,1,RTE,reinit_debiased,0,100,,,,,,,,,,,,,,,,,,
368,,,,,,,,0,test_best_log,1,RTE,reinit_debiased,0,100,0.5252,0.6572,12.0,,,,,,,,,,,,,,,
369,,,,,,,,0,test_last_log,1,RTE,reinit_debiased,0,100,0.5252,0.6575,12.0,,,,,,,,,,,,,,,
370,0.374384,0.719261,0.374384,2e-05,0.716039,1.0,,0,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.341969,0.358177,,,,,,,,,,,,,
371,0.684729,1.416739,0.684729,1.8e-05,0.703891,2.0,,1,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.812865,0.748797,,,,,,,,,,,,,
372,0.684729,1.626655,0.684729,1.6e-05,0.760853,3.0,,2,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.812865,0.748797,,,,,,,,,,,,,
373,0.684729,1.5756,0.684729,1.5e-05,0.775813,4.0,,3,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.812865,0.748797,,,,,,,,,,,,,
374,0.684729,1.40516,0.684729,1.3e-05,0.3296,5.0,,4,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.812865,0.748797,,,,,,,,,,,,,
375,0.684729,1.159927,0.684729,1.1e-05,1.049008,6.0,,5,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.812865,0.748797,,,,,,,,,,,,,
376,0.684729,0.93294,0.684729,9e-06,0.628916,7.0,,6,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.812865,0.748797,,,,,,,,,,,,,
377,0.684729,0.855207,0.684729,7e-06,0.178764,8.0,,7,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.812865,0.748797,,,,,,,,,,,,,
378,0.684729,0.802268,0.684729,5e-06,0.498468,9.0,,8,raw_log,3,MRPC,reinit_debiased,0,100,,,,0.812865,0.748797,,,,,,,,,,,,,
